Column1,Column2
36.18,2776.78
36.19,2737.707
36.2,2742.974
36.21,2580.783
36.22,2714.188
36.23,2662.081
36.24,2659.588
36.25,2737.71
36.26,2697.41
36.27,2822.572
36.28,2830.141
36.29,2899.198
36.3,2787.486
36.31,2695.442
36.32,2607.465
36.33,2651.267
36.34,2642.196
36.35,2695.555
36.36,2696.124
36.37,2689.735
36.38,2684.186
36.39,2734.99
36.4,2753.824
36.41,2624.429
36.42,2740.297
36.43,2733.976
36.44,2592.535
36.45,2538.725
36.46,2603.091
36.47,2625.955
36.48,2688.065
36.49,2588.857
36.5,2566.667
36.51,2594.375
36.52,2632.28
36.53,2519.16
36.54,2641.595
36.55,2736.509
36.56,2612.437
36.57,2647.438
36.58,2656.539
36.59,2500.314
36.6,2557.855
36.61,2664.284
36.62,2578.765
36.63,2555.556
36.64,2478.487
36.65,2519.962
36.66,2519.772
36.67,2516.667
36.68,2516.667
36.69,2512.166
36.7,2502.122
36.71,2482.048
36.72,2666.002
36.73,2724.536
36.74,2674.155
36.75,2678.959
36.76,2620.955
36.77,2574.412
36.78,2544.454
36.79,2476.783
36.8,2474.4
36.81,2504.317
36.82,2542.028
36.83,2545.59
36.84,2434.35
36.85,2467.118
36.86,2575.541
36.87,2600
36.88,2674.424
36.89,2733.787
36.9,2753.174
36.91,2576.858
36.92,2388.514
36.93,2502.094
36.94,2496.715
36.95,2479.001
36.96,2473.452
36.97,2394.468
36.98,2531.811
36.99,2539.017
37,2420.271
37.01,2457.59
37.02,2503.502
37.03,2476.864
37.04,2445.294
37.05,2327.921
37.06,2221.998
37.07,2340.418
37.08,2421.571
37.09,2369.7
37.1,2460.13
37.11,2380.253
37.12,2293.77
37.13,2471.733
37.14,2558.593
37.15,2562.463
37.16,2510.746
37.17,2368.725
37.18,2398.909
37.19,2501.6
37.2,2523.606
37.21,2509.728
37.22,2555.457
37.23,2601.286
37.24,2540.636
37.25,2471.136
37.26,2451.423
37.27,2375.727
37.28,2382.959
37.29,2472.599
37.3,2610.889
37.31,2727.911
37.32,2661.391
37.33,2513.322
37.34,2500.791
37.35,2494.812
37.36,2505.163
37.37,2511.111
37.38,2592.223
37.39,2606.026
37.4,2612.128
37.41,2483.468
37.42,2413.184
37.43,2449.814
37.44,2490.769
37.45,2439.84
37.46,2392.641
37.47,2371.34
37.48,2322.761
37.49,2333.451
37.5,2384.231
37.51,2479.444
37.52,2530.94
37.53,2586.402
37.54,2494.871
37.55,2371.068
37.56,2421.633
37.57,2514.563
37.58,2574.236
37.59,2549.679
37.6,2615.54
37.61,2548.386
37.62,2517.261
37.63,2413.15
37.64,2452.225
37.65,2450.063
37.66,2406.2
37.67,2429.273
37.68,2537.168
37.69,2566.207
37.7,2576.514
37.71,2640.998
37.72,2547.691
37.73,2410.151
37.74,2383.698
37.75,2404.164
37.76,2331.051
37.77,2381.983
37.78,2350.029
37.79,2441.844
37.8,2579.525
37.81,2624.228
37.82,2525.876
37.83,2432.565
37.84,2381.02
37.85,2291.566
37.86,2383.01
37.87,2478.125
37.88,2546.747
37.89,2549.845
37.9,2512.827
37.91,2496.283
37.92,2487.023
37.93,2394.435
37.94,2442.444
37.95,2474.123
37.96,2518.257
37.97,2522.372
37.98,2522.128
37.99,2538.776
38,2420.018
38.01,2362.862
38.02,2443.251
38.03,2512.458
38.04,2571.388
38.05,2547.282
38.06,2504.115
38.07,2548.672
38.08,2613.866
38.09,2539.669
38.1,2452.927
38.11,2501.539
38.12,2409.885
38.13,2381.814
38.14,2423.409
38.15,2533.137
38.16,2507.052
38.17,2404.283
38.18,2343.859
38.19,2511.811
38.2,2613.134
38.21,2568.794
38.22,2516.283
38.23,2535.138
38.24,2559.063
38.25,2522.599
38.26,2527.958
38.27,2464.209
38.28,2402.738
38.29,2422.251
38.3,2393.785
38.31,2373.593
38.32,2381.235
38.33,2379.883
38.34,2419.109
38.35,2523.517
38.36,2489.863
38.37,2473.142
38.38,2484.188
38.39,2535.794
38.4,2504.094
38.41,2396.51
38.42,2413.25
38.43,2382.25
38.44,2463.992
38.45,2645.69
38.46,2606.686
38.47,2518.715
38.48,2498.844
38.49,2527.941
38.5,2529.94
38.51,2486.633
38.52,2469.998
38.53,2488.845
38.54,2529.864
38.55,2523.505
38.56,2419.609
38.57,2384.207
38.58,2320.967
38.59,2361.983
38.6,2509.79
38.61,2524.102
38.62,2520.588
38.63,2421.47
38.64,2290.059
38.65,2346.53
38.66,2518.123
38.67,2581.498
38.68,2436.552
38.69,2429.16
38.7,2491.227
38.71,2463.198
38.72,2524.573
38.73,2528.952
38.74,2434.614
38.75,2435.867
38.76,2514.368
38.77,2553.174
38.78,2530.215
38.79,2488.982
38.8,2459.602
38.81,2478.339
38.82,2496.857
38.83,2506.99
38.84,2447.806
38.85,2450.672
38.86,2469.504
38.87,2487.335
38.88,2532.192
38.89,2544.444
38.9,2547.537
38.91,2466.671
38.92,2446.2
38.93,2544.809
38.94,2542.297
38.95,2451.02
38.96,2472.212
38.97,2449.051
38.98,2443.655
38.99,2525.325
39,2513.134
39.01,2480.802
39.02,2453.157
39.03,2454.88
39.04,2447.726
39.05,2473.204
39.06,2585.499
39.07,2551.864
39.08,2543.748
39.09,2584.738
39.1,2477.633
39.11,2471.078
39.12,2574.708
39.13,2637.653
39.14,2658.168
39.15,2649.682
39.16,2714.776
39.17,2716.368
39.18,2593.996
39.19,2742.985
39.2,2950.767
39.21,2926.075
39.22,3021.976
39.23,3181.975
39.24,3268.521
39.25,3308.043
39.26,3236.896
39.27,3217.848
39.28,3232.708
39.29,3074.322
39.3,2938.757
39.31,2947.52
39.32,2929.968
39.33,2931.075
39.34,2989.299
39.35,2951.977
39.36,2869.244
39.37,2796.796
39.38,2744.444
39.39,2747.232
39.4,2641.515
39.41,2511.129
39.42,2538.736
39.43,2622.046
39.44,2674.854
39.45,2666.937
39.46,2699.27
39.47,2720.035
39.48,2634.062
39.49,2605.245
39.5,2586.864
39.51,2531.004
39.52,2559.847
39.53,2597.604
39.54,2553.686
39.55,2541.045
39.56,2598.671
39.57,2569.295
39.58,2467.739
39.59,2465.533
39.6,2462.546
39.61,2496.731
39.62,2638.37
39.63,2647.757
39.64,2509.304
39.65,2420.196
39.66,2442.253
39.67,2467.643
39.68,2483.917
39.69,2548.25
39.7,2531.037
39.71,2363.794
39.72,2246.255
39.73,2328.146
39.74,2428.705
39.75,2488.913
39.76,2527.778
39.77,2594.174
39.78,2593.248
39.79,2487.293
39.8,2441.799
39.81,2410.614
39.82,2426.759
39.83,2456.507
39.84,2507.907
39.85,2516.893
39.86,2458.348
39.87,2400.362
39.88,2446.227
39.89,2484.921
39.9,2445.748
39.91,2429.659
39.92,2434.333
39.93,2543.156
39.94,2455.124
39.95,2352.212
39.96,2436.955
39.97,2476.381
39.98,2458.29
39.99,2490.59
40,2461.394
40.01,2401.484
40.02,2321.67
40.03,2326.722
40.04,2466.719
40.05,2536.537
40.06,2569.108
40.07,2563.331
40.08,2622.932
40.09,2506.841
40.1,2299.555
40.11,2315.065
40.12,2447.382
40.13,2520.777
40.14,2550.679
40.15,2561.448
40.16,2497.685
40.17,2455.187
40.18,2446.064
40.19,2492.734
40.2,2530.816
40.21,2674.776
40.22,2731.769
40.23,2635.098
40.24,2485.732
40.25,2418.927
40.26,2417.713
40.27,2444.839
40.28,2494.444
40.29,2523.517
40.3,2671.492
40.31,2727.686
40.32,2564.469
40.33,2562.141
40.34,2670.513
40.35,2671.244
40.36,2461.394
40.37,2454.032
40.38,2538.081
40.39,2609.907
40.4,2571.102
40.41,2471.872
40.42,2438.566
40.43,2522.255
40.44,2634.214
40.45,2612.352
40.46,2539.777
40.47,2554.486
40.48,2626.969
40.49,2650.512
40.5,2758.288
40.51,2808.689
40.52,2787.75
40.53,2831.179
40.54,2768.723
40.55,2724.983
40.56,2763.766
40.57,2820.025
40.58,2821.773
40.59,2760.728
40.6,2722.222
40.61,2846.843
40.62,3028.52
40.63,2968.16
40.64,3023.883
40.65,3135.352
40.66,3181.159
40.67,3291.679
40.68,3353.555
40.69,3421.814
40.7,3544.033
40.71,3676.096
40.72,4093.455
40.73,4533.114
40.74,4947.021
40.75,5391.642
40.76,5981.338
40.77,6723.121
40.78,7591.581
40.79,8587.651
40.8,9604.438
40.81,10590.34
40.82,11482.52
40.83,12215.43
40.84,12876.83
40.85,13063.42
40.86,12400.36
40.87,11235.73
40.88,10326.7
40.89,9679.943
40.9,9043.573
40.91,8838.789
40.92,8798.128
40.93,8707.442
40.94,8509.43
40.95,8322.875
40.96,7902.366
40.97,7203.118
40.98,6514.797
40.99,5841.585
41,5144.391
41.01,4542.097
41.02,4136.284
41.03,3733.903
41.04,3544.056
41.05,3427.303
41.06,3309.446
41.07,3172.227
41.08,3036.043
41.09,2885.355
41.1,2807.305
41.11,2839.01
41.12,2856.557
41.13,2709.158
41.14,2660.026
41.15,2736.76
41.16,2612.47
41.17,2667.53
41.18,2663.167
41.19,2680.114
41.2,2649.265
41.21,2711.111
41.22,2727.894
41.23,2714.823
41.24,2571.114
41.25,2589.73
41.26,2766.075
41.27,2731.615
41.28,2592.653
41.29,2500.944
41.3,2450
41.31,2435.375
41.32,2448.572
41.33,2558.601
41.34,2522.817
41.35,2497.745
41.36,2509.402
41.37,2427.747
41.38,2416.563
41.39,2523.045
41.4,2506.396
41.41,2461.561
41.42,2421.457
41.43,2545.766
41.44,2573.133
41.45,2527.182
41.46,2426.598
41.47,2406.688
41.48,2455.659
41.49,2489.369
41.5,2476.239
41.51,2516.667
41.52,2498.655
41.53,2452.99
41.54,2446.219
41.55,2392.206
41.56,2357.033
41.57,2372.884
41.58,2421.678
41.59,2462.287
41.6,2452.908
41.61,2478.488
41.62,2527.778
41.63,2533.523
41.64,2512.808
41.65,2419.802
41.66,2482.392
41.67,2526.077
41.68,2511.618
41.69,2582.942
41.7,2433.257
41.71,2420.847
41.72,2504.279
41.73,2396.001
41.74,2329.218
41.75,2343.986
41.76,2401.935
41.77,2339.828
41.78,2397.141
41.79,2385.417
41.8,2320.885
41.81,2352.601
41.82,2465.342
41.83,2467.707
41.84,2499.396
41.85,2534.641
41.86,2512.855
41.87,2412.227
41.88,2341.76
41.89,2290.62
41.9,2357.623
41.91,2452.887
41.92,2513.934
41.93,2548.502
41.94,2489.24
41.95,2433.333
41.96,2405.978
41.97,2314.824
41.98,2324.082
41.99,2303.755
42,2304.621
42.01,2391.5
42.02,2352.651
42.03,2315.006
42.04,2331.978
42.05,2506.756
42.06,2539.033
42.07,2400.154
42.08,2370.579
42.09,2469.034
42.1,2389.796
42.11,2390.723
42.12,2461.111
42.13,2467.979
42.14,2467.11
42.15,2375.842
42.16,2425.442
42.17,2386.594
42.18,2327.661
42.19,2247.747
42.2,2411.974
42.21,2534.875
42.22,2354.924
42.23,2284.538
42.24,2475.466
42.25,2470.608
42.26,2399.792
42.27,2399.883
42.28,2323.542
42.29,2393.687
42.3,2364.574
42.31,2363.881
42.32,2398.965
42.33,2402.678
42.34,2441.959
42.35,2444.361
42.36,2391.409
42.37,2367.716
42.38,2341.23
42.39,2439.714
42.4,2497.411
42.41,2501.28
42.42,2467.285
42.43,2487.242
42.44,2325.12
42.45,2310.083
42.46,2193.22
42.47,2311.521
42.48,2378.414
42.49,2320.619
42.5,2414.77
42.51,2382.407
42.52,2393.595
42.53,2342.477
42.54,2389.797
42.55,2385.416
42.56,2341.58
42.57,2332.379
42.58,2241.225
42.59,2404.4
42.6,2424.281
42.61,2411.635
42.62,2449.621
42.63,2467.492
42.64,2417.922
42.65,2431.876
42.66,2309.24
42.67,2370.288
42.68,2408.136
42.69,2310.497
42.7,2220.917
42.71,2299.688
42.72,2409.245
42.73,2302.4
42.74,2320.639
42.75,2361.007
42.76,2445.451
42.77,2345.336
42.78,2332.1
42.79,2416.288
42.8,2349.006
42.81,2388.342
42.82,2439.828
42.83,2349.294
42.84,2412.241
42.85,2378.942
42.86,2369.607
42.87,2487.751
42.88,2409.13
42.89,2442.553
42.9,2485.153
42.91,2336.07
42.92,2281.239
42.93,2302.123
42.94,2284.586
42.95,2337.385
42.96,2362.649
42.97,2326.694
42.98,2274.487
42.99,2253.916
43,2289.156
43.01,2339.746
43.02,2385.075
43.03,2363.746
43.04,2423.407
43.05,2394.458
43.06,2448.698
43.07,2504.087
43.08,2305.093
43.09,2264.498
43.1,2336.527
43.11,2316.667
43.12,2331.149
43.13,2454.408
43.14,2438.764
43.15,2386.077
43.16,2361.668
43.17,2371.627
43.18,2415.576
43.19,2410.955
43.2,2460.042
43.21,2454.229
43.22,2500.198
43.23,2554.521
43.24,2533.695
43.25,2428.284
43.26,2429.829
43.27,2415.236
43.28,2619.457
43.29,2528.011
43.3,2475.57
43.31,2517.256
43.32,2589.405
43.33,2655.556
43.34,2648.718
43.35,2571.772
43.36,2566.222
43.37,2561.111
43.38,2569.348
43.39,2671.802
43.4,2743.047
43.41,2844.44
43.42,2637.655
43.43,2635.202
43.44,2799.6
43.45,2813.379
43.46,3072.778
43.47,3228.161
43.48,3235.222
43.49,3256.645
43.5,3190.778
43.51,3143.222
43.52,3187.069
43.53,2915.967
43.54,2917.265
43.55,3082.924
43.56,2893.224
43.57,2698.361
43.58,2680.599
43.59,2821.733
43.6,2897.778
43.61,2763.917
43.62,2718.167
43.63,2741.5
43.64,2687.444
43.65,2655.16
43.66,2540.554
43.67,2479.466
43.68,2706.701
43.69,2296.727
43.7,2450.952
43.71,2360.81
43.72,2468.552
43.73,2397.02
43.74,2573.572
43.75,2476.865
43.76,2451.771
43.77,2363.499
43.78,2425.819
43.79,2513.164
43.8,2418.813
43.81,2327.583
43.82,2325.444
43.83,2416.667
43.84,2415.953
43.85,2396.867
43.86,2470.044
43.87,2402.754
43.88,2494.601
43.89,2499.547
43.9,2477.075
43.91,2247.245
43.92,2357.305
43.93,2427.52
43.94,2416.543
43.95,2412.528
43.96,2480.594
43.97,2613.345
43.98,2445.563
43.99,2503.343
44,2376.598
44.01,2307.175
44.02,2411.749
44.03,2455.704
44.04,2465.496
44.05,2371.525
44.06,2310.358
44.07,2239.676
44.08,2323.068
44.09,2421.765
44.1,2361.111
44.11,2361.111
44.12,2361.514
44.13,2449.665
44.14,2355.37
44.15,2283.536
44.16,2411.05
44.17,2311.148
44.18,2244.535
44.19,2144.677
44.2,2260.725
44.21,2360.682
44.22,2311.375
44.23,2388.403
44.24,2383.374
44.25,2322.723
44.26,2316.718
44.27,2360.66
44.28,2372.099
44.29,2503.942
44.3,2379.449
44.31,2465.417
44.32,2532.331
44.33,2440.4
44.34,2438.889
44.35,2406.154
44.36,2318.349
44.37,2300.332
44.38,2490.386
44.39,2440.103
44.4,2335.742
44.41,2295.37
44.42,2424.476
44.43,2660.52
44.44,2417.935
44.45,2389.504
44.46,2480.628
44.47,2440.205
44.48,2514.288
44.49,2597.371
44.5,2428.004
44.51,2395.375
44.52,2437.357
44.53,2390.66
44.54,2431.716
44.55,2342.417
44.56,2338.889
44.57,2322.877
44.58,2332.886
44.59,2296.048
44.6,2448.758
44.61,2306.713
44.62,2199.102
44.63,2390.733
44.64,2410.599
44.65,2268.163
44.66,2329.868
44.67,2328.05
44.68,2280.273
44.69,2330.508
44.7,2238.516
44.71,2291.219
44.72,2268.16
44.73,2240.409
44.74,2375.292
44.75,2330.924
44.76,2280.657
44.77,2241.166
44.78,2280.688
44.79,2199.819
44.8,2194.444
44.81,2439.266
44.82,2517.999
44.83,2387.066
44.84,2294.69
44.85,2294.077
44.86,2206.344
44.87,2319.073
44.88,2415.698
44.89,2318.893
44.9,2373.045
44.91,2475.739
44.92,2478.183
44.93,2410.89
44.94,2369.576
44.95,2166.416
44.96,2170.517
44.97,2392.556
44.98,2452.061
44.99,2215.222
45,2271.067
45.01,2395.145
45.02,2308.701
45.03,2269.446
45.04,2292.102
45.05,2390.998
45.06,2400
45.07,2410.142
45.08,2451.639
45.09,2475.798
45.1,2503.055
45.11,2429.803
45.12,2341.504
45.13,2333.333
45.14,2212.509
45.15,2270.407
45.16,2393.326
45.17,2400.537
45.18,2339.84
45.19,2278.244
45.2,2317.248
45.21,2432.169
45.22,2324.628
45.23,2365.969
45.24,2412.077
45.25,2501.27
45.26,2471.34
45.27,2436.87
45.28,2363.88
45.29,2236.619
45.3,2281.628
45.31,2298.779
45.32,2245.66
45.33,2288.237
45.34,2373.318
45.35,2368.56
45.36,2317.475
45.37,2316.025
45.38,2336.302
45.39,2245.722
45.4,2434.163
45.41,2294.746
45.42,2281.998
45.43,2229.624
45.44,2222.222
45.45,2251.456
45.46,2318.828
45.47,2313.192
45.48,2272.258
45.49,2358.845
45.5,2454.609
45.51,2437.62
45.52,2428.497
45.53,2379.47
45.54,2454.257
45.55,2447.385
45.56,2420.368
45.57,2301.226
45.58,2456.308
45.59,2464.135
45.6,2298.097
45.61,2339.273
45.62,2345.216
45.63,2339.666
45.64,2281.603
45.65,2305.603
45.66,2258.712
45.67,2316.617
45.68,2351.544
45.69,2365.052
45.7,2333.466
45.71,2346.729
45.72,2307.406
45.73,2224.36
45.74,2206.389
45.75,2153.666
45.76,2238.686
45.77,2312.039
45.78,2289.31
45.79,2269.243
45.8,2379.264
45.81,2292.212
45.82,2234.772
45.83,2349.359
45.84,2306.827
45.85,2336.438
45.86,2363.088
45.87,2334.077
45.88,2369.633
45.89,2322.032
45.9,2287.909
45.91,2311.145
45.92,2298.146
45.93,2345.32
45.94,2378.655
45.95,2383.333
45.96,2498.578
45.97,2425.524
45.98,2350.361
45.99,2426.184
46,2416.908
46.01,2328.594
46.02,2306.532
46.03,2397.039
46.04,2325.285
46.05,2118.432
46.06,2200.868
46.07,2277.87
46.08,2279.791
46.09,2186.904
46.1,2280.133
46.11,2350.891
46.12,2238.842
46.13,2269.916
46.14,2337.554
46.15,2390.62
46.16,2377.459
46.17,2331.693
46.18,2308.728
46.19,2287.583
46.2,2319.238
46.21,2296.397
46.22,2217.241
46.23,2217.892
46.24,2150.736
46.25,2173.499
46.26,2343.815
46.27,2289.825
46.28,2484.607
46.29,2365.622
46.3,2308.909
46.31,2305.556
46.32,2336.549
46.33,2362.135
46.34,2318.073
46.35,2314.381
46.36,2290.221
46.37,2252.515
46.38,2407.155
46.39,2419.252
46.4,2349.685
46.41,2407.837
46.42,2384.002
46.43,2402.83
46.44,2402.376
46.45,2338.924
46.46,2370.156
46.47,2170.057
46.48,2128.501
46.49,2285.324
46.5,2353.803
46.51,2265.793
46.52,2373.046
46.53,2424.079
46.54,2289.611
46.55,2314.691
46.56,2273.025
46.57,2264.161
46.58,2318.24
46.59,2341.919
46.6,2323.005
46.61,2260.989
46.62,2210.221
46.63,2200
46.64,2255.485
46.65,2297.801
46.66,2339.621
46.67,2307.468
46.68,2268.955
46.69,2252.625
46.7,2177.948
46.71,2282.558
46.72,2241.881
46.73,2292.691
46.74,2287.136
46.75,2366.265
46.76,2327.104
46.77,2276.129
46.78,2375.838
46.79,2356.589
46.8,2276.053
46.81,2314.134
46.82,2337.512
46.83,2276.274
46.84,2313.927
46.85,2266.701
46.86,2348.434
46.87,2424.88
46.88,2459.638
46.89,2512.26
46.9,2428.418
46.91,2435.795
46.92,2363.266
46.93,2419.964
46.94,2314.027
46.95,2233.743
46.96,2181.116
46.97,2256.993
46.98,2292.99
46.99,2368.172
47,2394.444
47.01,2349.496
47.02,2304.764
47.03,2261.833
47.04,2347.719
47.05,2314.199
47.06,2248.27
47.07,2269.846
47.08,2327.907
47.09,2413.249
47.1,2451.016
47.11,2350.578
47.12,2331.275
47.13,2230.136
47.14,2249.234
47.15,2320.44
47.16,2330.862
47.17,2275.667
47.18,2203.508
47.19,2175.336
47.2,2216.156
47.21,2317.106
47.22,2433.671
47.23,2375.138
47.24,2426.332
47.25,2322.166
47.26,2151.681
47.27,2188.72
47.28,2245.955
47.29,2306.913
47.3,2311.995
47.31,2408.021
47.32,2453.936
47.33,2388.723
47.34,2329.699
47.35,2375.493
47.36,2333.412
47.37,2309.468
47.38,2361.907
47.39,2430.164
47.4,2297.987
47.41,2287.835
47.42,2307.223
47.43,2286.138
47.44,2273.899
47.45,2206.367
47.46,2301.588
47.47,2371.013
47.48,2323.745
47.49,2311.564
47.5,2339.766
47.51,2415.368
47.52,2302.348
47.53,2246.56
47.54,2265.324
47.55,2299.005
47.56,2334.04
47.57,2386.427
47.58,2348.377
47.59,2314.608
47.6,2314.914
47.61,2328.06
47.62,2340.919
47.63,2348.233
47.64,2391.617
47.65,2388.439
47.66,2351.36
47.67,2331.351
47.68,2286.369
47.69,2281.706
47.7,2371.499
47.71,2298.603
47.72,2263.172
47.73,2492.93
47.74,2401.988
47.75,2346.601
47.76,2385.3
47.77,2346.059
47.78,2325.939
47.79,2379.753
47.8,2383.309
47.81,2298.161
47.82,2253.714
47.83,2346.035
47.84,2401.822
47.85,2420.292
47.86,2413.06
47.87,2361.457
47.88,2390.271
47.89,2471.649
47.9,2375.533
47.91,2325.735
47.92,2355.242
47.93,2435.954
47.94,2359.319
47.95,2289.088
47.96,2348.721
47.97,2361.565
47.98,2407.973
47.99,2254.339
48,2282.044
48.01,2389.702
48.02,2378.67
48.03,2371.911
48.04,2341.825
48.05,2300.678
48.06,2278.131
48.07,2268.641
48.08,2356.082
48.09,2391.268
48.1,2443.978
48.11,2410.087
48.12,2336.642
48.13,2412.607
48.14,2413.436
48.15,2280.556
48.16,2239.919
48.17,2317.16
48.18,2302.604
48.19,2261.646
48.2,2223.868
48.21,2293.46
48.22,2460.326
48.23,2489.202
48.24,2379.11
48.25,2320.782
48.26,2341.118
48.27,2285.788
48.28,2286.25
48.29,2373.736
48.3,2390.264
48.31,2377.778
48.32,2485.201
48.33,2518.854
48.34,2399.775
48.35,2338.889
48.36,2373.357
48.37,2480.499
48.38,2495.52
48.39,2382.965
48.4,2327.778
48.41,2317.507
48.42,2406.847
48.43,2456.423
48.44,2398.851
48.45,2315.586
48.46,2381.955
48.47,2393.502
48.48,2340.762
48.49,2341.326
48.5,2363.53
48.51,2500.578
48.52,2667.663
48.53,2472.946
48.54,2338.023
48.55,2530.246
48.56,2584.057
48.57,2504.241
48.58,2464.395
48.59,2472.261
48.6,2433.285
48.61,2409.996
48.62,2423.322
48.63,2490.911
48.64,2463.651
48.65,2449.803
48.66,2498.695
48.67,2473.708
48.68,2398.245
48.69,2274.396
48.7,2309.836
48.71,2486.224
48.72,2459.378
48.73,2447.877
48.74,2452.891
48.75,2417.974
48.76,2502.488
48.77,2556.89
48.78,2563.017
48.79,2594.971
48.8,2614.356
48.81,2587.5
48.82,2501.944
48.83,2449.092
48.84,2496.077
48.85,2472.105
48.86,2505.009
48.87,2561.111
48.88,2557.902
48.89,2517.103
48.9,2508.088
48.91,2563.761
48.92,2613.589
48.93,2554.495
48.94,2506.363
48.95,2574.654
48.96,2634.913
48.97,2609.595
48.98,2614.969
48.99,2597.821
49,2481.495
49.01,2545.816
49.02,2679.045
49.03,2589.341
49.04,2528.228
49.05,2496.758
49.06,2549.377
49.07,2703.417
49.08,2744.838
49.09,2674.843
49.1,2698.629
49.11,2796.572
49.12,2799.23
49.13,2762.935
49.14,2767.921
49.15,2867.294
49.16,2926.56
49.17,2959.755
49.18,3009.811
49.19,3120.423
49.2,3049.851
49.21,2992.033
49.22,3169.71
49.23,3378.999
49.24,3417.927
49.25,3383.861
49.26,3404.075
49.27,3471.257
49.28,3665.052
49.29,3891.698
49.3,4092.511
49.31,4469.266
49.32,4816.938
49.33,5070.42
49.34,5586.726
49.35,6279.725
49.36,7210.873
49.37,8387.261
49.38,9767.864
49.39,11320.81
49.4,12897.72
49.41,14545.11
49.42,16133.64
49.43,17526.57
49.44,18573.5
49.45,18802.05
49.46,18115.47
49.47,16736.02
49.48,15168.65
49.49,13662.08
49.5,12265.37
49.51,11400.47
49.52,11131.9
49.53,11125.97
49.54,11100.77
49.55,11316.96
49.56,11625.47
49.57,11674.16
49.58,11415.36
49.59,10925.72
49.6,10106.54
49.61,9093.845
49.62,8259.048
49.63,7383.106
49.64,6435.518
49.65,5756.669
49.66,5204.794
49.67,4705.941
49.68,4405.399
49.69,4217.632
49.7,3985.38
49.71,3711.386
49.72,3529.319
49.73,3393.163
49.74,3327.867
49.75,3282.606
49.76,3157.363
49.77,3091.761
49.78,3125.243
49.79,3127.597
49.8,3016.085
49.81,2933.361
49.82,2869.213
49.83,2783.304
49.84,2749.998
49.85,2694.501
49.86,2602.939
49.87,2641.24
49.88,2642.24
49.89,2624.411
49.9,2688.994
49.91,2672.284
49.92,2589.873
49.93,2549.446
49.94,2526.012
49.95,2472.029
49.96,2524.207
49.97,2495.935
49.98,2465.679
49.99,2603.306
50,2578.177
50.01,2377.026
50.02,2348.57
50.03,2502.367
50.04,2597.664
50.05,2551.113
50.06,2471.097
50.07,2462.365
50.08,2524.258
50.09,2563.116
50.1,2508.772
50.11,2430.436
50.12,2412.101
50.13,2428.633
50.14,2474.867
50.15,2485.7
50.16,2497.081
50.17,2455.257
50.18,2318.848
50.19,2214.353
50.2,2323.395
50.21,2447.713
50.22,2472.817
50.23,2479.846
50.24,2405.43
50.25,2407.849
50.26,2391.123
50.27,2349.927
50.28,2409.944
50.29,2435.514
50.3,2408.402
50.31,2371.807
50.32,2344.424
50.33,2233.841
50.34,2234.375
50.35,2397.144
50.36,2390.686
50.37,2281.727
50.38,2322.529
50.39,2439.584
50.4,2434.211
50.41,2299.985
50.42,2253.506
50.43,2348.257
50.44,2473.537
50.45,2502.156
50.46,2472.77
50.47,2474.165
50.48,2490.819
50.49,2457.658
50.5,2395.61
50.51,2348.587
50.52,2285.736
50.53,2268.53
50.54,2324.682
50.55,2373.476
50.56,2324.213
50.57,2304.788
50.58,2316.83
50.59,2291.335
50.6,2311.54
50.61,2279.701
50.62,2245.179
50.63,2339.898
50.64,2407.98
50.65,2382.069
50.66,2344.444
50.67,2339.622
50.68,2371.845
50.69,2304.494
50.7,2214.752
50.71,2264.093
50.72,2276.402
50.73,2372.251
50.74,2358.735
50.75,2342.002
50.76,2352.5
50.77,2240.089
50.78,2205.883
50.79,2300.682
50.8,2323.729
50.81,2335.683
50.82,2280.253
50.83,2207.023
50.84,2289.102
50.85,2279.274
50.86,2160.367
50.87,2258.995
50.88,2307.824
50.89,2290.74
50.9,2309.736
50.91,2323.059
50.92,2364.761
50.93,2352.51
50.94,2353.349
50.95,2396.402
50.96,2333.088
50.97,2188.168
50.98,2074.233
50.99,2115.608
51,2237.504
51.01,2247.976
51.02,2221.887
51.03,2296.698
51.04,2297.751
51.05,2298.933
51.06,2296.596
51.07,2298.982
51.08,2342.302
51.09,2378.902
51.1,2435.558
51.11,2447.889
51.12,2363.325
51.13,2368.876
51.14,2358.994
51.15,2356.492
51.16,2392.117
51.17,2370.49
51.18,2270.736
51.19,2204.365
51.2,2254.679
51.21,2302.656
51.22,2270.052
51.23,2232.023
51.24,2162.652
51.25,2194.956
51.26,2289.79
51.27,2321.476
51.28,2374.845
51.29,2394.861
51.3,2364.971
51.31,2372.135
51.32,2446.426
51.33,2439.292
51.34,2292.844
51.35,2187.325
51.36,2181.423
51.37,2230.8
51.38,2316.307
51.39,2349.086
51.4,2287.514
51.41,2267.325
51.42,2257.611
51.43,2302.125
51.44,2273.632
51.45,2293.557
51.46,2353.338
51.47,2351.001
51.48,2301.445
51.49,2300.597
51.5,2298.832
51.51,2328.831
51.52,2402.403
51.53,2404.211
51.54,2411.45
51.55,2289.782
51.56,2222.726
51.57,2292.38
51.58,2327.778
51.59,2283.625
51.6,2231.589
51.61,2301.755
51.62,2322.513
51.63,2295.269
51.64,2300.787
51.65,2264.3
51.66,2263.833
51.67,2275.087
51.68,2242.131
51.69,2249.37
51.7,2277.138
51.71,2271.188
51.72,2303.899
51.73,2289.713
51.74,2290.759
51.75,2370.54
